date_of_extract,organisation_number,registered_charity_number,linked_charity_number,charity_name,charity_type,charity_registration_status,date_of_registration,date_of_removal,charity_reporting_status,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,latest_income,latest_expenditure,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_postcode,charity_contact_phone,charity_contact_email,charity_contact_web,charity_company_registration_number,charity_insolvent,charity_in_administration,charity_previously_excepted,charity_is_cdf_or_cif,charity_is_cio,cio_is_dissolved,date_cio_dissolution_notice,charity_activities,charity_gift_aid,charity_has_land
2026-04-24,282509,282509,0,22ND GILLINGHAM SCOUT GROUP,Trust,Registered,1981-07-03,,Submission Received,2024-04-01,2025-03-31,12100.0,9322.0,1 Chart Place,GILLINGHAM,Kent,,,ME8 0LN,01634364388,rogeri@blueyonder.co.uk,,,false,false,false,,false,false,,"Progressive training for young people throughout the Scout Association programme Age groups 6-15 yrs , Boys and Girls",true,true
2026-04-24,282613,282613,0,THE ROYAL KENT LODGE OF ANTIQUITY NO 20 BENEVOLENT FUND,Other,Registered,1981-07-03,,Submission Received,2024-01-01,2024-12-31,7055.0,4519.0,8 NUTFIELD CLOSE,CHATHAM,,,,ME5 0AT,01634301639,stephenpeachell@blueyonder.co.uk,,,false,false,false,,false,false,,"We collect money from mainly within our membership, by circulation of a regular charity box, raffles and charity evenings. This money is used to support local charities and needy causes. Some of this money is also given to our Grand Charity for donation around the world to disaster areas for instance (Tsunami being one). We also support the needy widows of our past members and those in distress",false,false
2026-04-24,283158,283158,0,THE DOBSON TRUST,Trust,Registered,1981-09-15,,Submission Received,2024-04-01,2025-03-31,1627.0,4852.0,MEDWAY COUNCIL,GUN WHARF,DOCK ROAD,CHATHAM,,ME4 4TR,01634332319,robin.baker@medway.gov.uk,,,false,false,false,,false,false,,"The Trust was set up in 1981 by a bequest from Mr W. H. Dobson (a former Gillingham Borough Council engineer) for the purpose of providing enjoyment and welfare to elderly people in the Gillingham Borough Area. The trust exercise this duty by giving grants to groups providing welfare for the elderly, as well as making direct grants to individuals.",false,false
2026-04-24,284288,284288,0,MEDWAY VOLUNTEER CENTRE,Other,Registered,1982-03-17,,Submission Received,2024-04-01,2025-03-31,8768.0,34241.0,KINGSLEY HOUSE,37-39 BALMORAL ROAD,GILLINGHAM,KENT,,ME7 4PF ,01634380030,manager@medwayvc.org.uk,www.medwayvolunteercentre.org.uk,,false,false,false,,false,false,,Undertake voluntary work in Social Services and similar charitabe activities amongst those classes in need thereof within the Areas of Chatham Rochester and Strood and Adjacent Parishes within the Borough of Medway.,false,false
2026-04-24,284647,284647,0,ROCHESTER RELIEF IN NEED CHARITY OF THE REVEREND ROBERT GUNSLEY,Other,Registered,1982-05-07,,Submission Received,2023-12-01,2024-11-30,1622.0,503.0,Medway Council,Gun Wharf - LEVEL 2,Dock Road,CHATHAM,,ME4 4TR ,01634332319,robin.baker@medway.gov.uk,,,false,false,false,,false,false,,"RELIEVING EITHER GENERALLY OR INDIVIDUALLY PERSONS RESIDENT IN THE AREA OF THE FORMER CITY OF ROCHESTER AS CONSTITUTED ON 31ST MARCH 1974 WHO ARE IN CONDITIONS OF NEED, HARDSHIP OR DISTRESS BY MAKING GRANTS OF MONEY OR PROVIDING OR PAYING FOR ITEMS, SERVICES OR FACILITIES CALCULATED TO REDUCE THE NEED OF HARDSHIP OR DISTRESS OF SUCH PERSONS..",false,false
2026-04-24,284672,284672,0,ELSIE DOROTHY KNIGHT MEMORIAL TRUST,Other,Registered,1982-10-01,,Submission Received,2024-01-01,2024-12-31,4427.0,0.0,32 Powlett Road,Frindsbury,Rochester,,,ME2 4RD,01634721886,"",,,false,false,false,,false,false,,To provide grants in respect of capital projects undertaken at St. Margaret's Church Rochester.,false,false
2026-04-24,284894,284894,0,Wisdom Hospice Charity,Charitable company,Registered,1982-06-18,,Submission Received,2024-04-01,2025-03-31,2124123.0,1768306.0,Wisdom Hospice Charity,Wisdom Hospice,High Bank,ROCHESTER,Kent,ME1 2NU,01634831163,info@fowh.org.uk,www.fowh.org.uk,01632714,false,false,false,,false,false,,"The main objective of the Charity is to promote the relief of suffering and treatment of illness in the Medway and Swale areas. The Charity makes an annual grant to Medway Community Healthcare to not only ensure that the current services of The Wisdom Hospice are maintained but, where possible, to continually improve upon those services.",true,true
2026-04-24,285326,285326,0,OPEN SPACE,Other,Registered,1982-09-21,,Submission Received,2024-04-01,2025-03-31,0.0,0.0,4 BIRKHALL CLOSE,CHATHAM,,,,ME5 7QD,01634867173,hooparishcouncil@sherriebabington.co.uk,,,false,false,false,,false,false,,open space,false,true
2026-04-24,285591,285591,0,THE SEVENOAKS PLAYERS,Other,Registered,1982-10-14,,Submission Received,2024-01-01,2024-12-31,37271.0,37728.0,72 Barberry Avenue,CHATHAM,Kent,,,ME5 9TA,07966029772,treasurer@sevenoaksplayers.co.uk,www.sevenoaksplayers.co.uk/,,false,false,false,,false,false,,THE PRINCIPAL OBJECTS OF THE SOCIETY ARE TO FOSTER AND PROMOTE THE EDUCATION OF THE PUBLIC       IN DRAMATIC AND OPERATIC ARTS BY THE PRODUCTION OF PUBLIC STAGE PLAYS AND OPERATIC       PERFORMANCES.   IN THE LAST YEAR WE PRODUCED TWO MAJOR PRODUCTIONS AT THE STAG THEATRE IN SEVENOAKS AND TWO ONE ACT PLAY TO THREE DRAMA FESTIVALS.,true,false
2026-04-24,286521,286521,0,THE COACHMAKERS AND COACH HARNESS MAKERS CHARITABLE TRUST 1977,Other,Registered,1983-03-22,,Submission Received,2023-09-01,2024-08-31,121933.0,231144.0,25 CHATTENDEN LANE,CHATTENDEN,ROCHESTER,,,ME3 8LE,07505 089841,clerk@coachmakers.co.uk,www.coachmakers.co.uk,,false,false,false,,false,false,,"The charity makes grants and bursaries to individuals in aid of technical education connected to industries in the automotive, aerospace and coachmaking sectors. It also supports charitable institutions and voluntary bodies and members of the UK armed services .The charity raises charitable funds mainly from its members but also raises funds from the general public from time to time.",true,false
2026-04-24,286732,286732,0,THE MEAPA,Other,Registered,1983-03-26,,Submission Received,2023-09-01,2024-08-31,1187321.0,1202293.0,The Meapa,Unit B5,Saxon Place,ROCHESTER,Kent,ME2 2NW,01474 333299,lydia@meapa.onmicrosoft.com,www.themeapa.com,,false,false,false,,false,false,,THE PROVISION OF A FACILITY TO ASSIST AND PROMOTE THE SPORT OF GYMNASTICS TO ALL,false,true
2026-04-24,287041,287041,0,GURU NANAK BLIND MISSIONARY SOCIETY,Other,Registered,1983-06-06,,Submission Received,2024-04-01,2025-03-31,10679.0,53.0,MALKA HOUSE,BROOHILL ROAD,ROCHESTER,KENT,,ME2 3LE,01634 730103,Shundal_21@hotmail.com,,,false,false,false,,false,false,,To assist blind people and train young blind people to enable them to learn and enable living/ earning sources look after old blind people.,false,false
2026-04-24,287263,287263,0,THE CHATHAM DOCKYARD HISTORICAL SOCIETY,Other,Registered,1983-06-30,,Submission Received,2024-09-01,2025-08-31,1650.0,2611.0,CHATHAM HISTORIC DOCKYARD,DOCK ROAD,CHATHAM,KENT,,ME4 4TZ,01634832028,info@cdhs.org.uk,www.dockmus.btck.co.uk,,false,false,false,,false,false,,"Education, Training.Arts & CultureHeritage, ConservationCommunity",false,false
2026-04-24,287365,287365,0,WHITE ROAD AREA COMMUNITY ASSOCIATION,Other,Registered,1983-07-07,,Submission Double Default,2006-04-01,2007-03-31,6002.0,5618.0,KEYES AVENUE,CHATHAM,KENT,,,ME4 5UN,01634840550,,,,false,false,false,,false,false,,education of pre schoolers and social gatherings for the community,,
2026-04-24,287764,287764,0,ROCHESTER AND NORTH KENT MUSIC AND DRAMA FESTIVAL ASSOCIATION,Other,Registered,1983-11-04,,Submission Received,2024-07-01,2025-06-30,3591.0,4104.0,22 Friston Way,Rochester,,,,ME1 2UU,01634316677,rnkmdfestival1@virginmedia.com,www.rnkmdf.org.uk,,false,false,false,,false,false,,"We organise a Festival of Music, Speech and Drama for amateur performers of all ages, providing them with an opportunity to perform and receive a professional adjudication and, if appropriate, a trophy to keep for a year.",true,false
2026-04-24,287838,287838,0,BAE SYSTEMS ROCHESTER CENTRAL CHARITY FUND,Other,Registered,1984-03-15,,Submission Received Late,2024-04-01,2025-03-31,10966.0,14315.0,B A E Systems,Marconi Way,Rochester,,,ME1 2XX,03300484590,"",,,false,false,false,,false,false,,The BAE Systems Rochester Central Charity Fund was established to collect employee charitable contributions to distribute to charities mainly in the Kent and Medway area.The fund is managed by the Rochester Central Charity Fund Committee which is made up of employees from BAE Systems Rochester.,false,false
2026-04-24,290169,290169,0,Hands Gillingham,Other,Registered,1984-09-18,,Submission Received,2024-04-01,2025-03-31,3167.0,3911.0,Hands Gillingham,The Oast Community Centre,Granary Close,Rainham,Gillingham,ME9 7SG,07845 624468,handsgillingham@outlook.com,www.handsgillingham.com,,false,false,false,,false,false,,"The Charity provides services for older, disabled or vulnerable adults in the Gillingham area, including a transport service to medical appointments or other essential journeys, a basic gardening service and other services to alleviate social isolation.To do all such lawful things to further the attainment of such purposesArea of operation and benefit, Gillingham, Medway",true,false
2026-04-24,290475,290475,0,SRI GURU RAVIDASS SABHA (MEDWAY),Other,Registered,1984-11-08,,Submission Received,2024-01-01,2024-12-31,86622.0,42059.0,SRI GURU RAVIDASS SABHA,VICARAGE ROAD,STROOD,ROCHESTER,KENT,ME2 4DG,07784298027,ravidassiamedway@gmail.com,"",,false,false,false,,false,false,,"TO ADVANCE AND SPREAD THE RAVIDASSIA FAITH BY: ENCOURAGING THE COMMUNITY TO STRICTLY FOLLOW THE TEACHINGS AND PHILOSOPHY OF SHRI GURU RAVIDASS JI; UNDERTAKING TO PUBLISH AND CIRCULATE LITERATURE ON THE LIFE, TEACHINGS AND PHILOSOPHY OF SHRI GURU RAVIDASS JI AN SUPPORT PUBLICATIONS WHICH PUBLISH AND CIRCULATE LITERATURE ON THE LIFE TEACHING OF SHRI GURU RAVIDASS JI.",false,true
2026-04-24,291616,291616,0,THE ROCHESTER CATHEDRAL TRUST,Other,Registered,1985-04-22,,Submission Received,2025-01-01,2025-12-31,165927.0,162895.0,GARTH HOUSE,THE PRECINCT,ROCHESTER,,,ME1 1SX,01634810074,becca.lowe@rochestercathedral.org,https://www.rochestercathedral.org/cathedral-trust,,false,false,false,,false,false,,"Promote the religious and charitable work of the Church of England; providing extra support for all/any of the charitable purposes to which the capitular revenues of the Chapter of Rochester Cathedral are applicable, especially the preservation, maintenance and development of Rochester Cathedral.",true,false
2026-04-24,292101,292101,0,THE CHATHAM HISTORIC DOCKYARD TRUST,Charitable company,Registered,1985-07-10,,Submission Received,2024-04-01,2025-03-31,9759615.0,9531585.0,The Fitted Rigging House,Main Gate Road,The Historic Dockyard,CHATHAM,Kent,ME4 4TZ,01634823800,info@chdt.org.uk,www.thedockyard.co.uk,01804108,false,false,false,,false,false,,"The Trust's primary objectives are the presentation of The Historic Dockyard Chatham, the most complete 18th Century dockyard in the world, and the education of the public in its historical, architectural and arcaheological importance.",true,true
2026-04-24,292179,292179,0,NORWEGIAN LOCOMOTIVE TRUST,Other,Registered,1985-07-15,,Submission Received,2024-08-01,2025-07-31,17836.0,2355.0,3 Hoath Close,GILLINGHAM,Kent,,,ME8 0SH,07711831476,,www.norlocotrust.org.uk,,false,false,false,,false,false,,"Ownership and management of ex-norwegian state railway steam locomotive no 376.  After 11 years of regular running on the Kent & East Sussex Railway the locomotive is now into its five year of overhaul, in part funded by this charity.",true,false
2026-04-24,293098,293098,0,MANOR OF FAVERSHAM LODGE NO 8248 BENEVOLENT FUND,Other,Registered,1986-01-22,,Submission Overdue,2023-02-01,2024-01-31,2312.0,1684.0,1A BERKELEY CLOSE,ROCHESTER,,,,ME1 2UA,01634401529,favershammanor@hotmail.co.uk,,,false,false,false,,false,false,,Private Masonic Lodge Raising monies for Grand Lodge and Local Charity,false,false
2026-04-24,294241,294241,0,THE HOO SAINT WERBURGH LODGE BENEVOLENT FUND,Other,Registered,1986-05-01,,Submission Received,2024-01-01,2024-12-31,17264.0,12277.0,6 ST. MARYS COTTAGES,ST. MARY HOO,Rochester,Kent,,ME3 8RB,01634862597,,,,false,false,false,,false,false,,Provide building / facilities for charitable purposes,false,true
2026-04-24,294242,294242,0,DAVIS ESTATE COMMUNITY CENTRE (DECC),Other,Registered,1986-05-01,,Submission Received Late,2024-04-01,2025-03-31,24937.0,31193.0,29 HIGHVIEW DRIVE,CHATHAM,,,,ME5 9UN,07934561818,dwyett@tiscali.co,www.davis-estate.co.uk,,false,false,false,,false,false,,"We run the community centre allowing many organisations to use the facilities.   Users are whist, dance, dog training, judo,Slimming World,mucky play for children, get together club for seniors. The hall is also used for childrens parties at weekends. The centre is used as a polling station when required.",false,true
2026-04-24,294917,294917,0,6TH MEDWAY SCOUT GROUP,Other,Registered,1986-08-01,,Submission Received,2024-04-01,2025-03-31,26985.0,23790.0,Phoenix Hall,Hatton Road,CHATHAM,Kent,,ME5 8BD,07464555016,enquiries@6thmedwayscouts.org.uk,https://www.6thmedwayscouts.org.uk,,false,false,false,,false,false,,"Local scout group providing a balanced programme of activities that provide fun, learning and supporting the local community and local environment",true,true
2026-04-24,295173,295173,0,THE ROYAL ENGINEERS MUSEUM,Other,Registered,1986-09-16,,Submission Received,2024-01-01,2024-12-31,860573.0,836242.0,ROYAL ENGINEERS MUSEUM,BROMPTON BARRACKS,,CHATHAM,,ME4 4UG,01634822312,c.bowen@re-museum.co.uk,www.re-museum.co.uk,,false,false,false,,false,false,,"To collect, preserve and present accessibly the works and activities of the Royal Engineers through a Museum and Library; to educate and promote scholarship and enjoyment therein for military and civilian customers; thereby to contribute positively to the proficiency, reputation and efficiency of the Royal Engineers, the recruitment and inspiration of its members and the benefit of the public.",true,false
2026-04-24,295194,295194,0,CHATHAM WIDOWS CHARITY,Other,Registered,1986-05-14,,Submission Received,2024-01-01,2024-12-31,3279.0,0.0,C/O St Nicholas Church,Boley Hill,Rochester,,Kent,ME1 1SL,01634560000,OFFICE@STJOHNSCHATHAM.CO.UK,,,false,false,false,,false,false,,Grants to needy females of the Parish,false,false
2026-04-24,295306,295306,0,THE HANOVER CHOIR,Other,Registered,1986-10-20,,Submission Overdue,2022-09-01,2023-08-31,15077.0,16657.0,48 SWALLOW RISE,CHATHAM,,,,ME5 7PR,01634681728,secretary@hanoverchoir.org.uk,hanoverchoir.org.uk,,false,false,false,,false,false,,MAINLY CHORAL ACTIVITIES  SINGING WITH 3 CONCERTS PER YEAR WITH EMPHASIS ON TRAINING MEMBERS AND IMPROVING THEIR SINGING SKILLS .WITH A VARIED REPERTOIRE FOCUSING MAINLY ON CLASSICAL MUSIC THOUGH.THE CHOIR REHEARSES IN THE CITY AND GIVES CONCERTS IN A FEW DIFFERENT CENTRAL LONDON CHURCHES DEPENDING ON AVAILABILITY AND THE KIND OF INSTRUMENT / ORGANS NEEDED.,true,false
2026-04-24,295405,295405,0,ASSOCIATION OF FRIENDS OF THE MUSEUM OF KENT LIFE,Other,Registered,1986-10-24,,Submission Received,2024-03-01,2025-02-28,49.0,1100.0,25 MAIDSTONE ROAD,GILLINGHAM,,,,ME8 0DQ,01634365789,Friends@deo.me.uk,,,false,false,false,,false,false,,PROVIDE HELP AND RESOURCES TO MUSEUM. RAISE FUNDS FOR PROJECTS. GIVE GRANTS TO MUSEUM.,false,false
2026-04-24,296236,296236,0,THE NEW MEDWAY STEAM PACKET COMPANY LIMITED,Charitable company,Registered,1987-04-01,,Submission Received,2024-04-01,2025-03-31,143799.0,98720.0,Medway Queen Preservation Society,Gillinham Pier,Western Arm,Pier Approach Road,Gillingham,ME7 1RX,01634 559832,info@medwayqueen.co.uk,www.medwayqueen.co.uk,02100358,false,false,false,,false,false,,"Preservation and restoration of the historic Dunkirk veteran paddle steamer 'Medway Queen'.  The hull was rebuilt with help from the Heritage Lottery Fund and the vessel returned 'home' in December 2013 to begin the next phase of restoration. The workshop and visitor centre are at Gillingham, Kent. Most expenditure appears as an investment in the value of 'heritage asset under construction'.",true,true
2026-04-24,296368,296368,0,SIR JOSEPH WILLIAMSON'S CHARITABLE TRUST,Other,Registered,1987-03-17,,Submission Received,2024-09-01,2025-08-31,186651.0,169717.0,1 Maynard Place,CHATHAM,,,,ME5 7HD ,07795231823,theclerksjwct@icloud.com,,,false,false,false,,false,false,,Trustees' Report and Financial Statements will follow by post,false,true
2026-04-24,297726,297726,0,ROCHESTER MATHEMATICAL SCHOOL ASSOCIATION,Other,Registered,1987-12-07,,Submission Received,2023-09-01,2024-08-31,17072.0,13768.0,Sir Joseph Williamsons Mathematical School,Maidstone Road,ROCHESTER,Kent,,ME1 3EL,01634 844008,rmsa@sjwms.latrust.org.uk,www.sjwms.org.uk,,false,false,false,,false,false,,FUND RAISING EVENTS,false,false
2026-04-24,298772,298772,0,DOUGLAS GLANFIELD MEMORIAL TRUST,Other,Registered,1988-03-07,,Submission Received,2024-04-06,2025-04-05,15134.0,12.0,C/O TC Group,Star House,8 Star Hill,ROCHESTER,Kent,ME1 1UX,07779358430,diesel2609@virginmedia.com,,,false,false,false,,false,false,,"Making grants to charities in Gravesham, Kent",false,false
